timestamp,open,high,low,close,volume
2026-05-27 07:30:00,75863.84,75980.0,75858.23,75977.17,257.74835
2026-05-27 08:00:00,75977.16,76071.41,75896.78,76048.53,155.14338
2026-05-27 08:30:00,76048.53,76048.53,75843.02,75873.24,153.629
2026-05-27 09:00:00,75873.25,75876.01,75710.76,75814.47,145.99984
2026-05-27 09:30:00,75814.48,75978.01,75811.0,75912.6,148.26611
2026-05-27 10:00:00,75912.61,76043.94,75883.36,76000.01,140.07894
2026-05-27 10:30:00,76000.0,76018.74,75880.0,75909.82,232.54067
2026-05-27 11:00:00,75909.82,76029.24,75885.71,75916.11,170.62364
2026-05-27 11:30:00,75916.11,75916.11,75754.1,75769.18,145.38717
2026-05-27 12:00:00,75769.18,76174.15,75575.75,75942.94,429.16225
2026-05-27 12:30:00,75942.93,75992.12,75688.0,75688.0,192.07881
2026-05-27 13:00:00,75688.01,75760.0,75200.0,75200.01,451.0808
2026-05-27 13:30:00,75200.01,75320.05,74866.18,75073.4,1749.15604
2026-05-27 14:00:00,75073.4,75274.11,74758.33,74875.96,976.66275
2026-05-27 14:30:00,74875.96,75155.32,74781.64,75031.92,590.53933
2026-05-27 15:00:00,75031.92,75399.88,74983.77,75352.89,428.6499
2026-05-27 15:30:00,75352.89,75502.29,75166.54,75326.01,368.8735
2026-05-27 16:00:00,75326.02,75408.01,75050.0,75098.01,298.09217
2026-05-27 16:30:00,75098.0,75324.78,75000.0,75304.01,334.3988
2026-05-27 17:00:00,75304.01,75344.01,74880.0,74997.29,509.30214
2026-05-27 17:30:00,74997.3,75036.78,74685.58,74860.42,594.69005
2026-05-27 18:00:00,74860.42,74938.01,74663.45,74903.5,310.73116
2026-05-27 18:30:00,74903.49,75032.01,74886.51,75026.67,238.52193
2026-05-27 19:00:00,75026.67,75085.6,74972.4,75039.88,323.72779
2026-05-27 19:30:00,75039.89,75105.17,74952.36,75066.08,556.07418
2026-05-27 20:00:00,75066.09,75415.81,75056.25,75282.0,277.06952
2026-05-27 20:30:00,75282.01,75294.63,75214.0,75274.58,112.34524
2026-05-27 21:00:00,75274.58,75274.58,75100.0,75100.01,121.01607
2026-05-27 21:30:00,75100.01,75100.01,74341.76,74473.01,532.20364
2026-05-27 22:00:00,74473.01,74775.5,74260.91,74606.0,426.69294
2026-05-27 22:30:00,74606.0,74664.97,74418.12,74418.13,197.94813
2026-05-27 23:00:00,74418.12,74572.0,74243.99,74297.14,336.62913
2026-05-27 23:30:00,74297.14,74491.52,74262.64,74449.3,601.8002
2026-05-28 00:00:00,74449.31,74580.0,74366.89,74477.18,314.50218
2026-05-28 00:30:00,74477.18,74577.57,74454.0,74570.66,161.79477
2026-05-28 01:00:00,74570.67,74590.77,74156.0,74286.46,402.45296
2026-05-28 01:30:00,74286.46,74408.52,74172.0,74344.08,251.53088
2026-05-28 02:00:00,74344.07,74400.0,74182.0,74214.6,453.67758
2026-05-28 02:30:00,74214.6,74365.7,74127.57,74287.42,264.23838
2026-05-28 03:00:00,74287.43,74380.39,73500.0,73746.57,1054.58491
2026-05-28 03:30:00,73746.58,73786.37,73060.59,73258.01,2825.16237
2026-05-28 04:00:00,73258.0,73260.01,72728.85,73004.4,1244.64913
2026-05-28 04:30:00,73004.4,73201.4,72954.66,73181.95,343.77651
2026-05-28 05:00:00,73181.95,73181.95,72926.74,72958.01,378.46914
2026-05-28 05:30:00,72958.01,73079.73,72908.67,72990.87,472.03257
2026-05-28 06:00:00,72990.87,73035.62,72879.4,72940.09,537.05932
2026-05-28 06:30:00,72940.09,73213.11,72761.11,73202.7,711.70999
2026-05-28 07:00:00,73202.71,73329.1,73158.0,73259.03,600.25864
2026-05-28 07:30:00,73259.03,73512.14,73259.03,73498.0,511.6549
2026-05-28 08:00:00,73498.0,73500.0,73228.89,73263.27,264.82708
2026-05-28 08:30:00,73263.27,73376.84,73193.13,73325.88,302.96365
2026-05-28 09:00:00,73325.88,73418.76,73261.6,73404.3,201.99009
2026-05-28 09:30:00,73404.3,73560.0,73365.57,73541.24,345.19853
2026-05-28 10:00:00,73541.25,73616.0,73349.91,73429.73,239.65827
2026-05-28 10:30:00,73429.73,73599.44,73374.06,73400.01,255.87508
2026-05-28 11:00:00,73400.01,73462.67,73339.11,73354.86,245.75338
2026-05-28 11:30:00,73354.85,73532.01,73319.36,73505.66,138.11764
2026-05-28 12:00:00,73505.65,73520.26,73245.56,73378.41,203.63244
2026-05-28 12:30:00,73378.41,73580.75,73354.03,73518.01,250.90047
2026-05-28 13:00:00,73518.01,73574.6,73000.0,73160.52,421.37791
2026-05-28 13:30:00,73160.53,73167.16,72771.64,73022.02,856.20968
2026-05-28 14:00:00,73022.01,73573.21,72582.82,72965.07,1446.19395
2026-05-28 14:30:00,72965.08,73061.71,72699.22,73033.06,743.42615
2026-05-28 15:00:00,73033.06,73180.01,72700.0,72968.35,386.06328
2026-05-28 15:30:00,72968.36,73062.32,72838.72,72928.73,324.58105
2026-05-28 16:00:00,72928.73,73307.47,72741.4,73150.02,436.8652
2026-05-28 16:30:00,73150.02,73440.67,73150.01,73440.67,384.73148
2026-05-28 17:00:00,73440.66,73500.0,73316.31,73364.0,301.48773
2026-05-28 17:30:00,73364.01,73734.72,73340.65,73554.82,435.96858
2026-05-28 18:00:00,73554.81,73749.69,73514.57,73588.87,303.28109
2026-05-28 18:30:00,73588.88,73736.11,73580.77,73652.88,214.20214
2026-05-28 19:00:00,73652.87,73652.88,73429.49,73559.99,172.71472
2026-05-28 19:30:00,73560.0,73593.26,73381.81,73419.32,275.0357
2026-05-28 20:00:00,73419.31,73668.61,73241.48,73647.4,286.11019
2026-05-28 20:30:00,73647.39,73721.45,73572.0,73579.99,155.74727
2026-05-28 21:00:00,73580.0,73749.69,73560.45,73693.61,166.33738
2026-05-28 21:30:00,73693.61,73926.22,73686.05,73817.31,219.74079
2026-05-28 22:00:00,73817.31,73949.22,73604.33,73614.01,277.08103
2026-05-28 22:30:00,73614.0,73614.0,73448.55,73464.8,168.58778
2026-05-28 23:00:00,73464.8,73694.61,73464.79,73684.18,173.70982
2026-05-28 23:30:00,73684.18,73714.9,73534.99,73617.51,148.09648
2026-05-29 00:00:00,73617.52,73854.77,73617.51,73778.0,397.26766
2026-05-29 00:30:00,73778.01,73851.96,73679.26,73716.37,194.87178
2026-05-29 01:00:00,73716.37,73868.33,73578.11,73591.64,283.79255
2026-05-29 01:30:00,73591.64,73626.77,73463.52,73586.83,259.64786
2026-05-29 02:00:00,73586.83,73646.68,73370.24,73388.22,495.88548
2026-05-29 02:30:00,73388.22,73482.02,73189.11,73225.06,220.24868
2026-05-29 03:00:00,73225.07,73456.63,73225.07,73394.25,125.08741
2026-05-29 03:30:00,73394.25,73445.44,73261.02,73301.52,146.50265
2026-05-29 04:00:00,73301.53,73380.01,73210.21,73373.85,174.24146
2026-05-29 04:30:00,73373.85,73508.97,73354.2,73507.69,288.50761
2026-05-29 05:00:00,73507.68,73638.45,73503.32,73582.92,467.51675
2026-05-29 05:30:00,73582.93,73719.39,73500.0,73706.0,346.79305
2026-05-29 06:00:00,73706.0,73939.19,73641.05,73772.03,171.30352
2026-05-29 06:30:00,73772.04,73810.0,73669.8,73786.32,111.7682
2026-05-29 07:00:00,73786.32,73830.01,73750.11,73770.33,352.56975
2026-05-29 07:30:00,73770.32,73770.33,73373.37,73528.56,729.10665
2026-05-29 08:00:00,73528.55,73835.58,73524.0,73787.98,433.51611
2026-05-29 08:30:00,73787.98,73829.23,73635.6,73653.4,256.52332
2026-05-29 09:00:00,73653.4,73902.85,73649.58,73887.03,335.62572
2026-05-29 09:30:00,73887.03,73887.12,73719.05,73744.96,171.28045
2026-05-29 10:00:00,73744.96,73744.96,73619.99,73624.03,153.72671
2026-05-29 10:30:00,73624.03,73749.53,73588.13,73634.64,430.02415
2026-05-29 11:00:00,73634.64,73700.41,73565.01,73571.64,126.14319
2026-05-29 11:30:00,73571.64,73592.65,73341.85,73487.98,290.9533
2026-05-29 12:00:00,73487.98,73487.98,73313.0,73326.8,167.04858
2026-05-29 12:30:00,73326.81,73374.0,73202.0,73295.73,252.37899
2026-05-29 13:00:00,73295.73,73295.73,72976.21,73069.76,382.72466
2026-05-29 13:30:00,73069.76,73346.04,72900.46,73135.7,500.67785
2026-05-29 14:00:00,73135.7,73198.17,72512.49,72722.64,736.20674
2026-05-29 14:30:00,72722.64,73190.48,72573.1,73096.85,776.55505
2026-05-29 15:00:00,73096.84,73756.19,73008.98,73670.0,987.17545
2026-05-29 15:30:00,73670.01,74200.0,73665.97,73808.26,822.16475
2026-05-29 16:00:00,73808.25,74020.0,73565.73,73649.23,516.37553
2026-05-29 16:30:00,73649.23,74124.73,73642.6,74056.5,644.35404
2026-05-29 17:00:00,74056.49,74514.1,73925.33,74228.02,2614.17523
2026-05-29 17:30:00,74228.01,74324.0,73925.33,73980.94,303.29018
2026-05-29 18:00:00,73980.94,74065.29,73742.16,73790.36,395.98047
2026-05-29 18:30:00,73790.36,73856.76,73187.25,73374.52,669.52099
2026-05-29 19:00:00,73374.51,73510.95,73239.36,73332.99,245.35813
2026-05-29 19:30:00,73332.99,73727.95,73332.98,73520.28,207.81136
2026-05-29 20:00:00,73520.29,73755.65,73514.0,73708.26,106.3264
2026-05-29 20:30:00,73708.26,73760.0,73623.42,73673.61,48.79573
2026-05-29 21:00:00,73673.62,73844.0,73538.86,73538.86,255.5206
2026-05-29 21:30:00,73538.86,73614.0,73408.8,73409.27,157.31629
2026-05-29 22:00:00,73409.27,73571.81,73379.79,73523.84,438.45709
2026-05-29 22:30:00,73523.85,73551.5,73406.0,73483.52,224.39061
2026-05-29 23:00:00,73483.51,73510.0,73320.0,73384.42,135.36493
2026-05-29 23:30:00,73384.42,73500.0,73320.02,73460.78,135.86775
2026-05-30 00:00:00,73460.78,73542.84,73428.1,73467.93,255.09904
2026-05-30 00:30:00,73467.93,73579.82,73408.62,73498.8,290.10748
2026-05-30 01:00:00,73498.8,73650.78,73472.8,73627.81,221.87145
2026-05-30 01:30:00,73627.8,73663.08,73590.85,73657.9,165.00627
2026-05-30 02:00:00,73657.9,73708.0,73613.85,73623.43,98.33957
2026-05-30 02:30:00,73623.42,73786.7,73623.42,73786.69,170.18401
2026-05-30 03:00:00,73786.7,73796.43,73649.99,73664.19,194.5571
2026-05-30 03:30:00,73664.18,73664.19,73524.01,73524.01,144.47784
2026-05-30 04:00:00,73524.01,73575.0,73300.0,73347.29,153.88686
2026-05-30 04:30:00,73347.3,73402.85,73216.0,73402.84,312.93179
2026-05-30 05:00:00,73402.85,73628.0,73346.85,73520.01,244.76679
2026-05-30 05:30:00,73520.0,73635.0,73520.0,73604.99,219.38118
2026-05-30 06:00:00,73604.99,73624.0,73530.0,73607.81,194.27918
2026-05-30 06:30:00,73607.82,73709.91,73560.49,73584.99,137.05949
2026-05-30 07:00:00,73584.99,73588.2,73532.0,73563.19,138.78616
2026-05-30 07:30:00,73563.2,73576.16,73486.0,73548.6,86.77862
2026-05-30 08:00:00,73548.6,73567.59,73514.0,73548.34,68.51415
2026-05-30 08:30:00,73548.34,73559.82,73500.02,73530.07,205.62672
2026-05-30 09:00:00,73530.07,73579.08,73503.07,73566.51,114.4353
2026-05-30 09:30:00,73566.5,73615.47,73550.0,73615.46,86.82816
2026-05-30 10:00:00,73615.46,73680.75,73592.57,73630.08,136.93203
2026-05-30 10:30:00,73630.07,73658.19,73614.83,73655.85,147.03857
2026-05-30 11:00:00,73655.85,73655.86,73564.62,73583.0,184.76385
2026-05-30 11:30:00,73583.0,73635.19,73583.0,73602.02,132.33985
2026-05-30 12:00:00,73602.01,73686.94,73594.4,73651.27,177.01598
2026-05-30 12:30:00,73651.26,73717.07,73651.25,73698.18,192.21902
2026-05-30 13:00:00,73698.17,73832.0,73698.17,73773.44,132.96824
2026-05-30 13:30:00,73773.44,73837.06,73676.1,73829.31,116.42603
2026-05-30 14:00:00,73829.31,74054.11,73820.91,74048.27,304.47417
2026-05-30 14:30:00,74048.28,74100.0,73916.01,73929.11,260.59624
2026-05-30 15:00:00,73929.11,74042.88,73844.0,73940.01,143.88951
2026-05-30 15:30:00,73940.0,73968.55,73836.7,73930.14,157.50945
2026-05-30 16:00:00,73930.13,73980.0,73880.1,73909.99,99.9886
2026-05-30 16:30:00,73909.99,73985.84,73905.52,73934.99,93.48137
2026-05-30 17:00:00,73935.0,74047.26,73882.0,73934.86,197.98984
2026-05-30 17:30:00,73934.86,74023.66,73811.3,74020.07,110.76008
2026-05-30 18:00:00,74020.06,74116.0,73945.0,73969.36,101.50469
2026-05-30 18:30:00,73969.37,74143.76,73962.6,74043.38,87.06186
2026-05-30 19:00:00,74043.39,74072.0,73993.76,73993.76,71.30556
2026-05-30 19:30:00,73993.76,74069.97,73971.3,74016.65,74.11575
2026-05-30 20:00:00,74016.64,74016.65,73938.0,73966.29,42.90074
2026-05-30 20:30:00,73966.29,73980.98,73926.68,73979.84,62.09406
2026-05-30 21:00:00,73979.85,74008.0,73967.0,73992.11,70.47538
2026-05-30 21:30:00,73992.11,74054.0,73929.07,73981.99,153.99532
2026-05-30 22:00:00,73981.99,73982.0,73829.92,73898.0,274.12245
2026-05-30 22:30:00,73898.0,73906.47,73796.01,73883.3,117.54511
2026-05-30 23:00:00,73883.3,73995.98,73826.34,73838.0,187.11962
2026-05-30 23:30:00,73838.0,73884.38,73781.3,73884.38,181.85856
2026-05-31 00:00:00,73884.38,74026.79,73858.56,73967.81,159.29995
2026-05-31 00:30:00,73967.81,74041.72,73924.0,74038.2,82.05412
2026-05-31 01:00:00,74038.2,74275.66,74028.64,74097.16,211.84308
2026-05-31 01:30:00,74097.16,74218.0,74058.0,74058.01,151.63494
2026-05-31 02:00:00,74058.01,74243.94,73970.0,73970.01,119.39167
2026-05-31 02:30:00,73970.01,74110.0,73890.49,74090.84,185.46503
2026-05-31 03:00:00,74090.84,74222.0,74074.05,74214.76,95.23404
2026-05-31 03:30:00,74214.76,74226.78,74139.07,74150.64,94.63978
2026-05-31 04:00:00,74150.64,74216.0,74109.0,74182.48,104.7508
2026-05-31 04:30:00,74182.49,74221.33,74150.0,74178.4,89.63833
2026-05-31 05:00:00,74178.41,74207.2,74134.78,74165.99,94.50294
2026-05-31 05:30:00,74166.0,74184.0,74055.16,74055.98,137.20653
2026-05-31 06:00:00,74055.99,74056.0,73985.34,74013.52,88.42825
2026-05-31 06:30:00,74013.52,74109.39,74013.52,74054.87,52.79
2026-05-31 07:00:00,74054.86,74054.87,73892.37,73892.37,108.32127
2026-05-31 07:30:00,73892.37,73903.82,73836.0,73871.24,193.75294
2026-05-31 08:00:00,73871.25,73980.0,73868.61,73976.53,174.67964
2026-05-31 08:30:00,73976.53,73976.53,73850.05,73937.61,173.64941
2026-05-31 09:00:00,73937.62,73979.4,73868.56,73955.97,114.45167
2026-05-31 09:30:00,73955.98,74024.0,73813.44,73841.79,208.58991
2026-05-31 10:00:00,73841.79,73865.66,73699.2,73801.84,269.35545
2026-05-31 10:30:00,73801.84,73900.0,73801.83,73900.0,130.94288
2026-05-31 11:00:00,73900.0,73971.31,73899.99,73971.31,48.01059
2026-05-31 11:30:00,73971.31,73972.0,73905.62,73937.79,130.91331
2026-05-31 12:00:00,73937.63,73995.88,73874.0,73933.21,90.45134
2026-05-31 12:30:00,73933.21,73979.23,73880.0,73920.0,131.77518
2026-05-31 13:00:00,73920.0,74023.99,73880.0,73961.16,68.30738
2026-05-31 13:30:00,73961.17,73971.68,73807.43,73872.8,110.13996
2026-05-31 14:00:00,73872.8,73872.8,73483.05,73582.78,488.27031
2026-05-31 14:30:00,73582.79,73740.23,73582.78,73602.17,193.4546
2026-05-31 15:00:00,73602.18,73775.79,73588.8,73748.67,114.36691
2026-05-31 15:30:00,73748.66,73754.91,73616.0,73655.21,152.56608
2026-05-31 16:00:00,73655.2,73730.0,73518.67,73610.36,141.9464
2026-05-31 16:30:00,73610.35,73610.36,73400.0,73526.14,177.80785
2026-05-31 17:00:00,73526.15,73598.71,73466.67,73598.32,81.03711
2026-05-31 17:30:00,73598.32,73734.0,73598.32,73709.44,114.43263
2026-05-31 18:00:00,73709.43,73713.34,73611.74,73630.21,117.44612
2026-05-31 18:30:00,73630.21,73708.8,73585.49,73603.69,96.92462
2026-05-31 19:00:00,73603.68,73649.93,73457.09,73526.0,81.1671
2026-05-31 19:30:00,73526.0,73581.63,73456.48,73563.42,174.64138
2026-05-31 20:00:00,73563.41,73748.0,73563.41,73682.28,290.27419
2026-05-31 20:30:00,73682.28,73760.0,73674.36,73739.66,91.28991
2026-05-31 21:00:00,73739.67,73754.0,73626.67,73650.51,203.39046
2026-05-31 21:30:00,73650.52,73924.0,73634.01,73892.52,187.62001
2026-05-31 22:00:00,73892.52,73996.0,73686.0,73892.01,158.40948
2026-05-31 22:30:00,73892.0,73997.56,73876.0,73944.62,125.88224
2026-05-31 23:00:00,73944.62,74198.0,73794.0,73831.29,219.81948
2026-05-31 23:30:00,73831.29,73831.3,73500.0,73674.39,155.4898
2026-06-01 00:00:00,73674.39,73971.31,73654.06,73960.0,202.31565
2026-06-01 00:30:00,73960.0,74092.0,73836.0,73885.0,164.17405
2026-06-01 01:00:00,73885.01,73916.01,73573.0,73604.0,204.71373
2026-06-01 01:30:00,73604.01,73652.0,73278.02,73292.92,259.82892
2026-06-01 02:00:00,73292.92,73562.29,73222.0,73523.99,288.10043
2026-06-01 02:30:00,73524.0,73892.52,73468.86,73790.0,218.39982
2026-06-01 03:00:00,73789.99,74019.58,73788.01,73921.77,272.50989
2026-06-01 03:30:00,73921.78,73979.23,73735.47,73769.06,187.93254
2026-06-01 04:00:00,73769.06,73841.37,73407.86,73408.01,191.33019
2026-06-01 04:30:00,73408.01,73589.51,73348.74,73536.01,144.31708
2026-06-01 05:00:00,73536.01,73541.48,73350.39,73351.7,174.42388
2026-06-01 05:30:00,73351.7,73465.56,73328.32,73350.0,229.77403
2026-06-01 06:00:00,73349.99,73368.0,73144.0,73192.82,245.45059
2026-06-01 06:30:00,73192.81,73234.0,72950.01,73135.74,494.8394
2026-06-01 07:00:00,73135.75,73203.85,72954.36,72979.71,317.88361
2026-06-01 07:30:00,72979.72,72996.0,72704.0,72818.0,515.75702
2026-06-01 08:00:00,72818.0,72862.43,72642.85,72733.03,252.52899
2026-06-01 08:30:00,72733.03,72921.38,72610.03,72902.65,498.96709
2026-06-01 09:00:00,72902.64,73095.64,72902.64,73011.7,362.55295
2026-06-01 09:30:00,73011.7,73048.07,72600.0,72880.0,1698.66325
2026-06-01 10:00:00,72880.0,72900.73,72668.73,72705.71,242.76332
2026-06-01 10:30:00,72705.72,72796.74,72592.27,72748.88,239.72408
2026-06-01 11:00:00,72748.88,72763.16,72654.24,72672.0,165.40578
2026-06-01 11:30:00,72672.01,72768.11,72290.0,72479.99,604.20458
2026-06-01 12:00:00,72480.0,72610.0,71902.98,72227.44,1461.06699
2026-06-01 12:30:00,72227.44,72321.95,72116.34,72221.73,393.67186
2026-06-01 13:00:00,72221.74,72243.52,71736.2,71828.58,1020.20933
2026-06-01 13:30:00,71828.59,72094.7,71389.88,71711.89,2016.32563
2026-06-01 14:00:00,71711.89,71887.6,71472.0,71532.0,1136.33696
2026-06-01 14:30:00,71532.0,71617.09,71363.43,71567.91,924.37872
2026-06-01 15:00:00,71567.91,71677.55,71066.33,71084.35,894.76454
2026-06-01 15:30:00,71084.35,71491.77,71072.57,71129.62,761.69961
2026-06-01 16:00:00,71129.62,71196.25,70686.68,71092.0,1224.48241
